location_id,location_name,centreline_id,direction,date,year,month,day_of_week,is_weekend,observed_hour_count,daily_total_volume,peak_hour_volume,peak_ratio,avg_observed_hourly_volume,peak_hour_concentration,traffic_demand_intensity,throughput_proxy,queue_pressure_proxy,delay_pressure_proxy
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-07,2015,11,5,1,24,5987,368,0.0614665107733422,249.45833333333334,1.4751962585602136,1.03206343733839,5987,118.54166666666666,0.47519625856021364
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-08,2015,11,6,1,24,5015,319,0.0636091724825523,208.95833333333334,1.5266201395812562,0.8645061196345458,5015,110.04166666666666,0.5266201395812562
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-09,2015,11,0,0,24,5801,534,0.0920530942940872,241.70833333333334,2.2092742630580933,1.0,5801,292.29166666666663,1.2092742630580933
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-10,2015,11,1,0,24,5767,538,0.0932894052366915,240.29166666666666,2.2389457256805967,0.9941389415617997,5767,297.70833333333337,1.2389457256805967
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-11,2015,11,2,0,24,5732,569,0.0992672714584787,238.83333333333334,2.382414515003489,0.9881054990518876,5732,330.16666666666663,1.382414515003489
30097830_EB,King St E: St. James Park Trl - Jarvis St,30097830,EB,2015-11-12,2015,11,3,0,24,5989,563,0.0940056770746368,249.54166666666666,2.2561362497912842,1.0324082054818136,5989,313.45833333333337,1.2561362497912842
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2015-05-26,2015,5,1,0,24,17991,1626,0.0903785225946306,749.625,2.169084542271136,1.0529365288385568,17991,876.375,1.1690845422711358
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2015-05-27,2015,5,2,0,24,17982,1658,0.0922033144255366,749.25,2.2128795462128794,1.0524097972083224,17982,908.75,1.2128795462128794
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2015-05-28,2015,5,3,0,24,18488,1559,0.0843249675465166,770.3333333333334,2.0237992211163998,1.082023819974834,18488,788.6666666666666,1.0237992211163998
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-22,2017,4,5,1,24,18855,1353,0.0717581543357199,785.625,1.7221957040572793,1.1035027653410587,18855,567.375,0.7221957040572793
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-23,2017,4,6,1,24,17122,1290,0.0753416656932601,713.4166666666666,1.8081999766382433,1.0020776636525912,17122,576.5833333333334,0.8081999766382433
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-24,2017,4,0,0,24,16477,1444,0.0876373126175881,686.5416666666666,2.1032955028221156,0.9643285634857929,16477,757.4583333333334,1.1032955028221156
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-25,2017,4,1,0,24,16752,1477,0.0881685768863419,698.0,2.116045845272206,0.9804231410762883,16752,779.0,1.1160458452722062
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-26,2017,4,2,0,24,16792,1471,0.0876012386850881,699.6666666666666,2.1024297284421154,0.9827641705439967,16792,771.3333333333334,1.1024297284421154
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-27,2017,4,3,0,24,17051,1498,0.0878540848044103,710.4583333333334,2.108498035305847,0.9979223363474088,17051,787.5416666666666,1.1084980353058471
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-28,2017,4,4,0,24,17297,1311,0.0757934902006128,720.7083333333334,1.8190437648147078,1.0123196675738155,17297,590.2916666666666,0.8190437648147078
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-29,2017,4,5,1,24,15781,1202,0.0761675432482098,657.5416666666666,1.828021037957037,0.9235946507476663,15781,544.4583333333334,0.828021037957037
30098161_NB,Millwood Rd: Overlea Blvd - Leaside Park Trl,30098161,NB,2017-04-30,2017,4,6,1,24,13498,1173,0.0869017632241813,562.4166666666666,2.0856423173803527,0.789980393878208,13498,610.5833333333334,1.0856423173803527
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-05-30,2016,5,0,0,24,13327,1132,0.0849403466646657,555.2916666666666,2.0385683199519775,0.9961505400455956,13327,576.7083333333334,1.0385683199519775
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-05-31,2016,5,1,0,24,13437,1106,0.0823100394433281,559.875,1.975440946639875,1.0043726875210226,13437,546.125,0.975440946639875
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-06-01,2016,6,2,0,24,13161,1108,0.0841881316009421,548.375,2.0205151584226124,0.9837425720372239,13161,559.625,1.0205151584226124
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-06-02,2016,6,3,0,24,13145,1139,0.0866489159376188,547.7083333333334,2.0795739825028527,0.9825466233135254,13145,591.2916666666666,1.0795739825028527
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-06-03,2016,6,4,0,24,13430,1004,0.0747580044676098,559.5833333333334,1.7941921072226357,1.0038494599544046,13430,444.41666666666663,0.7941921072226357
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-06-04,2016,6,5,1,24,10304,773,0.0750194099378881,429.3333333333333,1.8004658385093169,0.7701909780618156,10304,343.6666666666667,0.8004658385093169
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2016-06-05,2016,6,6,1,24,8955,701,0.0782802903405918,373.125,1.8787269681742043,0.6693575512949882,8955,327.875,0.8787269681742043
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2017-06-06,2017,6,1,0,24,13648,1100,0.0805978898007034,568.6666666666666,1.9343493552168818,1.0201442613147962,13648,531.3333333333334,0.9343493552168818
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2017-06-07,2017,6,2,0,24,14458,1175,0.0812698851846728,602.4166666666666,1.9504772444321483,1.0806891654520312,14458,572.5833333333334,0.9504772444321483
30098397_EB,York Mills Rd: Mossgrove Park Trl - Leslie St,30098397,EB,2017-06-08,2017,6,3,0,24,14037,1097,0.0781506019804801,584.875,1.8756144475315237,1.0492207646597151,14037,512.125,0.8756144475315237
30099740_EB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,EB,2015-11-03,2015,11,1,0,24,8024,834,0.1039381854436689,334.3333333333333,2.494516450648056,1.0,8024,499.6666666666667,1.4945164506480562
30099740_EB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,EB,2015-11-04,2015,11,2,0,24,8101,828,0.1022096037526231,337.5416666666667,2.453030490062955,1.0095962113659023,8101,490.4583333333333,1.4530304900629551
30099740_EB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,EB,2015-11-05,2015,11,3,0,24,8006,842,0.1051711216587559,333.5833333333333,2.5241069198101425,0.9977567298105683,8006,508.4166666666667,1.5241069198101425
30099740_WB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,WB,2015-11-03,2015,11,1,0,24,5910,579,0.0979695431472081,246.25,2.351269035532995,0.9973000337495781,5910,332.75,1.351269035532995
30099740_WB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,WB,2015-11-04,2015,11,2,0,24,5926,557,0.0939925750928113,246.91666666666666,2.255821802227472,1.0,5926,310.08333333333337,1.255821802227472
30099740_WB,King St W: Beaty Boulevard Parkette Trl - Triller Ave,30099740,WB,2015-11-05,2015,11,3,0,24,6086,559,0.0918501478803812,253.58333333333334,2.204403549129149,1.0269996625042186,6086,305.41666666666663,1.204403549129149
30100850_EB,Cummer Ave: Cummer Park Trl - Leslie St,30100850,EB,2015-05-12,2015,5,1,0,24,6253,596,0.095314249160403,260.5416666666667,2.287541979849672,0.9759637896051194,6253,335.4583333333333,1.2875419798496721
30100850_EB,Cummer Ave: Cummer Park Trl - Leslie St,30100850,EB,2015-05-13,2015,5,2,0,24,6407,615,0.0959887622912439,266.9583333333333,2.303730294989855,1.0,6407,348.0416666666667,1.303730294989855
30100850_EB,Cummer Ave: Cummer Park Trl - Leslie St,30100850,EB,2015-05-14,2015,5,3,0,24,6433,608,0.0945126690502098,268.0416666666667,2.2683040572050364,1.0040580614952397,6433,339.9583333333333,1.2683040572050364
30102080_EB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,EB,2015-08-18,2015,8,1,0,24,10973,944,0.0860293447553084,457.2083333333333,2.0647042741274038,0.9989985433357611,10973,486.7916666666667,1.0647042741274038
30102080_EB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,EB,2015-08-19,2015,8,2,0,24,10990,943,0.0858052775250227,457.9166666666667,2.059326660600546,1.000546249089585,10990,485.0833333333333,1.0593266606005458
30102080_EB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,EB,2015-08-20,2015,8,3,0,24,10984,938,0.0853969410050983,457.6666666666667,2.0495265841223596,1.0,10984,480.3333333333333,1.0495265841223596
30102080_WB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,WB,2015-08-18,2015,8,1,0,24,10926,937,0.0857587406187076,455.25,2.0582097748489843,0.9996340347666972,10926,481.75,1.0582097748489843
30102080_WB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,WB,2015-08-19,2015,8,2,0,24,10933,926,0.0846977041982987,455.5416666666667,2.0327449007591696,1.0002744739249771,10933,470.4583333333333,1.0327449007591696
30102080_WB,Dundas St W: Columbus Parkette Trl - Parkway Ave,30102080,WB,2015-08-20,2015,8,3,0,24,10930,916,0.0838060384263495,455.4166666666667,2.011344922232388,1.0,10930,460.5833333333333,1.011344922232388
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-25,2015,5,0,0,24,18495,1537,0.083103541497702,770.625,1.99448499594485,1.4644285205273369,18495,766.375,0.9944849959448501
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-26,2015,5,1,0,24,18671,1550,0.0830164426115366,777.9583333333334,1.9923946226768785,1.4783641474325984,18671,772.0416666666666,0.9923946226768785
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-27,2015,5,2,0,24,18815,1555,0.0826468243422801,783.9583333333334,1.9835237842147222,1.4897660239914485,18815,771.0416666666666,0.9835237842147222
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-28,2015,5,3,0,24,19525,1489,0.0762612035851472,813.5416666666666,1.830268886043534,1.5459836098024466,19525,675.4583333333334,0.8302688860435341
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-29,2015,5,4,0,24,19341,1485,0.0767798976268031,805.875,1.8427175430432758,1.5314145453105823,19341,679.125,0.8427175430432758
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-30,2015,5,5,1,24,15474,1240,0.080134419025462,644.75,1.9232260566110895,1.2252266518864563,15474,595.25,0.9232260566110895
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2015-05-31,2015,5,6,1,24,12928,1083,0.0837716584158415,538.6666666666666,2.010519801980198,1.0236351399501167,12928,544.3333333333334,1.0105198019801982
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-07,2016,2,6,1,24,7406,683,0.092222522279233,308.5833333333333,2.2133405347015933,0.5864048457975375,7406,374.4166666666667,1.2133405347015933
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-08,2016,2,0,0,24,12085,966,0.0799338022341746,503.5416666666667,1.9184112536201903,0.9568866542618473,12085,462.4583333333333,0.9184112536201903
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-09,2016,2,1,0,24,12281,1002,0.0815894471134272,511.7083333333333,1.958146730722254,0.9724058751336158,12281,490.2916666666667,0.958146730722254
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-10,2016,2,2,0,24,12224,996,0.081479057591623,509.3333333333333,1.955497382198953,0.9678926323290709,12224,486.6666666666667,0.955497382198953
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-11,2016,2,3,0,24,12133,949,0.0782164345174318,505.5416666666667,1.877194428418363,0.9606872797814641,12133,443.4583333333333,0.877194428418363
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-12,2016,2,4,0,24,12331,997,0.0808531343767739,513.7916666666666,1.9404752250425759,0.9763648600498832,12331,483.20833333333337,0.9404752250425759
30102654_SB,Kipling Ave: Rexdale Blvd - Frost Park Trl,30102654,SB,2016-02-13,2016,2,5,1,24,7389,605,0.0818784679929625,307.875,1.9650832318311002,0.5850587909260065,7389,297.125,0.9650832318311002
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-05-30,2016,5,0,0,24,14640,1180,0.0806010928961748,610.0,1.9344262295081966,0.9644268774703557,14640,570.0,0.9344262295081966
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-05-31,2016,5,1,0,24,14964,1173,0.0783881315156375,623.5,1.8813151563753008,0.9857707509881423,14964,549.5,0.8813151563753008
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-01,2016,6,2,0,24,15708,1233,0.0784950343773873,654.5,1.8838808250572956,1.0347826086956522,15708,578.5,0.8838808250572956
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-02,2016,6,3,0,24,15562,1284,0.0825086749775093,648.4166666666666,1.9802081994602236,1.0251646903820817,15562,635.5833333333334,0.9802081994602236
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-03,2016,6,4,0,24,15010,1216,0.0810126582278481,625.4166666666666,1.9443037974683546,0.9888010540184453,15010,590.5833333333334,0.9443037974683546
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-04,2016,6,5,1,24,9340,723,0.0774089935760171,389.1666666666667,1.857815845824411,0.6152832674571805,9340,333.8333333333333,0.857815845824411
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-05,2016,6,6,1,24,7063,650,0.0920288829109443,294.2916666666667,2.2086931898626645,0.4652832674571805,7063,355.7083333333333,1.2086931898626645
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-14,2016,6,1,0,24,19206,1456,0.0758096428199521,800.25,1.8194314276788504,1.2652173913043478,19206,655.75,0.8194314276788504
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-15,2016,6,2,0,24,19426,1418,0.0729949552146607,809.4166666666666,1.7518789251518585,1.2797101449275363,19426,608.5833333333334,0.7518789251518585
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2016-06-16,2016,6,3,0,24,19125,1453,0.0759738562091503,796.875,1.8233725490196078,1.2598814229249011,19125,656.125,0.8233725490196078
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2017-06-20,2017,6,1,0,24,15180,1242,0.0818181818181818,632.5,1.9636363636363636,1.0,15180,609.5,0.9636363636363636
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2017-06-21,2017,6,2,0,24,14875,1099,0.0738823529411764,619.7916666666666,1.7731764705882354,0.9799077733860343,14875,479.20833333333337,0.7731764705882354
30102887_NB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,NB,2017-06-22,2017,6,3,0,24,15512,1134,0.0731046931407942,646.3333333333334,1.7545126353790612,1.021870882740448,15512,487.66666666666663,0.7545126353790612
30102887_SB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,SB,2016-06-14,2016,6,1,0,24,22435,1853,0.0825941609092935,934.7916666666666,1.9822598618230445,1.0,22435,918.2083333333334,0.9822598618230445
30102887_SB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,SB,2016-06-15,2016,6,2,0,24,22200,1725,0.0777027027027027,925.0,1.864864864864865,0.9895252952975262,22200,800.0,0.8648648648648649
30102887_SB,Keele St: Carmen Principato Way - Steeles Ave W,30102887,SB,2016-06-16,2016,6,3,0,24,22486,1754,0.0780040914346704,936.9166666666666,1.8720981944320911,1.0022732337864944,22486,817.0833333333334,0.8720981944320911
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-05-30,2016,5,0,0,24,15340,1162,0.0757496740547588,639.1666666666666,1.8179921773142114,0.9857344814291222,15340,522.8333333333334,0.8179921773142114
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-05-31,2016,5,1,0,24,15784,1057,0.0669665484034465,657.6666666666666,1.6071971616827168,1.0142655185708778,15784,399.33333333333337,0.6071971616827168
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-06-01,2016,6,2,0,24,15291,1061,0.069387221241253,637.125,1.6652933097900726,0.9825857858887033,15291,423.875,0.6652933097900726
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-06-02,2016,6,3,0,24,15102,1106,0.0732353330684677,629.25,1.757647993643226,0.9704408173756587,15102,476.75,0.7576479936432261
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-06-03,2016,6,4,0,24,16439,1168,0.0710505505201046,684.9583333333334,1.705213212482511,1.0563552242642333,16439,483.04166666666663,0.705213212482511
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-06-04,2016,6,5,1,24,14534,1029,0.0707995046098802,605.5833333333334,1.6991881106371267,0.9339416527438632,14534,423.41666666666663,0.6991881106371267
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2016-06-05,2016,6,6,1,24,11622,902,0.0776114266047151,484.25,1.8626742385131647,0.7468191749132502,11622,417.75,0.8626742385131647
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2017-06-20,2017,6,1,0,24,18272,1417,0.077550350262697,761.3333333333334,1.8612084063047285,1.1741421411129676,18272,655.6666666666666,0.8612084063047285
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2017-06-21,2017,6,2,0,24,17625,1349,0.0765390070921985,734.375,1.836936170212766,1.1325665081609049,17625,614.625,0.836936170212766
30107607_SB,Keele St: Downsview Park Trl - Dovehouse Ave,30107607,SB,2017-06-22,2017,6,3,0,24,17970,1317,0.0732888146911519,748.75,1.758931552587646,1.1547358951291609,17970,568.25,0.7589315525876461
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2015-08-18,2015,8,1,0,24,9866,1050,0.1064261098722886,411.0833333333333,2.5542266369349282,1.2053756872327428,9866,638.9166666666667,1.5542266369349282
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2015-08-19,2015,8,2,0,24,9872,1031,0.1044367909238249,411.3333333333333,2.506482982171799,1.2061087354917532,9872,619.6666666666667,1.506482982171799
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2015-08-20,2015,8,3,0,24,9857,1022,0.1036826620675662,410.7083333333333,2.4883838896215886,1.2042761148442271,9857,611.2916666666667,1.4883838896215886
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-09-30,2019,9,0,0,24,7981,544,0.0681618844756296,332.5416666666667,1.6358852274151108,0.9750763591936469,7981,211.45833333333331,0.6358852274151108
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-01,2019,10,1,0,24,7949,539,0.0678072713548874,331.2083333333333,1.6273745125172978,0.9711667684789249,7949,207.79166666666669,0.6273745125172978
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-02,2019,10,2,0,24,8028,544,0.0677628300946686,334.5,1.6263079222720478,0.9808185705558949,8028,209.5,0.6263079222720478
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-03,2019,10,3,0,24,8024,565,0.0704137587238285,334.3333333333333,1.6899302093718844,0.9803298717165547,8024,230.66666666666669,0.6899302093718844
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-04,2019,10,4,0,24,8342,510,0.0611364181251498,347.5833333333333,1.4672740350035964,1.019181429444105,8342,162.41666666666669,0.46727403500359643
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-05,2019,10,5,1,24,8367,473,0.056531612286363,348.625,1.3567586948727142,1.0222357971899816,8367,124.375,0.35675869487271417
30107815_EB,Bloor St W: Bathurst St - Markham St,30107815,EB,2019-10-06,2019,10,6,1,24,7574,441,0.0582255083179297,315.5833333333333,1.3974121996303144,0.9253512522907759,7574,125.41666666666669,0.3974121996303144
30107815_WB,Bloor St W: Bathurst St - Markham St,30107815,WB,2015-08-18,2015,8,1,0,24,8655,734,0.0848064702484113,360.625,2.0353552859618715,1.0012725590004627,8655,373.375,1.0353552859618715
30107815_WB,Bloor St W: Bathurst St - Markham St,30107815,WB,2015-08-19,2015,8,2,0,24,8644,751,0.0868810735770476,360.1666666666667,2.085145765849144,1.0,8644,390.8333333333333,1.085145765849144
30107815_WB,Bloor St W: Bathurst St - Markham St,30107815,WB,2015-08-20,2015,8,3,0,24,8560,729,0.0851635514018691,356.6666666666667,2.0439252336448597,0.990282276723739,8560,372.3333333333333,1.0439252336448597
30109243_NB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,NB,2015-08-18,2015,8,1,0,24,3161,263,0.0832015185068016,131.70833333333334,1.9968364441632394,0.9962180901355184,3161,131.29166666666666,0.9968364441632394
30109243_NB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,NB,2015-08-19,2015,8,2,0,24,3173,248,0.0781594705326189,132.20833333333334,1.8758272927828552,1.0,3173,115.79166666666666,0.8758272927828552
30109243_NB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,NB,2015-08-20,2015,8,3,0,24,3179,253,0.0795847750865051,132.45833333333334,1.9100346020761245,1.0018909549322408,3179,120.54166666666666,0.9100346020761245
30109243_SB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,SB,2015-08-18,2015,8,1,0,24,3929,277,0.0705013998472893,163.70833333333334,1.692033596334945,1.0007641365257258,3929,113.29166666666666,0.6920335963349451
30109243_SB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,SB,2015-08-19,2015,8,2,0,24,3918,281,0.0717202654415518,163.25,1.7212863705972434,0.9979623025980642,3918,117.75,0.7212863705972434
30109243_SB,Shaw St: White Squirrel Way - Lane N of Adelaide and E of Shaw,30109243,SB,2015-08-20,2015,8,3,0,24,3926,278,0.0708099847172694,163.58333333333334,1.6994396332144674,1.0,3926,114.41666666666666,0.6994396332144674
30113585_WB,Dundas St W: Ackley Hts - Dundas W / Royal York N Ramp,30113585,WB,2015-06-09,2015,6,1,0,24,2653,251,0.0946098756125141,110.54166666666667,2.270637014700339,0.9825925925925926,2653,140.45833333333331,1.270637014700339
30113585_WB,Dundas St W: Ackley Hts - Dundas W / Royal York N Ramp,30113585,WB,2015-06-10,2015,6,2,0,24,2700,286,0.1059259259259259,112.5,2.542222222222222,1.0,2700,173.5,1.5422222222222222
30113585_WB,Dundas St W: Ackley Hts - Dundas W / Royal York N Ramp,30113585,WB,2015-06-11,2015,6,3,0,24,2807,279,0.09939437121482,116.95833333333333,2.385464909155682,1.0396296296296297,2807,162.04166666666669,1.385464909155682
30120463_EB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,EB,2015-08-18,2015,8,1,0,24,8257,688,0.0833232408865205,344.0416666666667,1.9997577812764926,0.9990320629159105,8257,343.9583333333333,0.9997577812764926
30120463_EB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,EB,2015-08-19,2015,8,2,0,24,8268,690,0.0834542815674891,344.5,2.0029027576197387,1.0003629764065336,8268,345.5,1.0029027576197387
30120463_EB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,EB,2015-08-20,2015,8,3,0,24,8265,665,0.0804597701149425,344.375,1.9310344827586208,1.0,8265,320.625,0.9310344827586208
30120463_WB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,WB,2015-08-18,2015,8,1,0,24,7871,751,0.0954135433871172,327.9583333333333,2.2899250412908145,1.0,7871,423.0416666666667,1.2899250412908145
30120463_WB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,WB,2015-08-19,2015,8,2,0,24,7877,778,0.0987685667132157,328.2083333333333,2.3704456011171766,1.0007622919578198,7877,449.7916666666667,1.3704456011171766
30120463_WB,Dundas St W: Dundas - St. Clarens Parkette Trl - Lansdowne Ave,30120463,WB,2015-08-20,2015,8,3,0,24,7864,779,0.0990590030518819,327.6666666666667,2.377416073245168,0.9991106593825435,7864,451.3333333333333,1.377416073245168
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-19,2017,9,1,0,24,8043,1215,0.1510630361805296,335.125,3.6255128683327116,1.108309218685407,8043,879.875,2.6255128683327116
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-20,2017,9,2,0,24,7257,832,0.1146479261402783,302.375,2.7515502273666805,1.0,7257,529.625,1.7515502273666805
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-21,2017,9,3,0,24,7279,949,0.1303750515180656,303.2916666666667,3.129001236433576,1.0030315557392862,7279,645.7083333333333,2.129001236433576
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-22,2017,9,4,0,24,7235,672,0.0928818244644091,301.4583333333333,2.229163787145819,0.9969684442607138,7235,370.5416666666667,1.229163787145819
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-23,2017,9,5,1,24,6217,469,0.0754383142995013,259.0416666666667,1.8105195431880328,0.8566900923246521,6217,209.95833333333331,0.8105195431880328
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-24,2017,9,6,1,24,5229,411,0.078600114744693,217.875,1.8864027538726333,0.7205456800330715,5229,193.125,0.8864027538726333
30126688_NB,Renforth Dr: Gentian Dr - Eglinton Ave West Trl,30126688,NB,2017-09-25,2017,9,0,0,24,8098,1191,0.1470733514448012,337.4166666666667,3.5297604346752283,1.1158881080336227,8098,853.5833333333333,2.5297604346752283
30126867_EB,Eglinton Ave W to Etobicoke Creek Trl,30126867,EB,2016-06-14,2016,6,1,0,24,19577,2289,0.1169229197527711,815.7083333333334,2.8061500740665064,0.9996425653594772,19577,1473.2916666666665,1.8061500740665064
30126867_EB,Eglinton Ave W to Etobicoke Creek Trl,30126867,EB,2016-06-15,2016,6,2,0,24,19871,2075,0.1044235317799808,827.9583333333334,2.506164762719541,1.0146548202614378,19871,1247.0416666666665,1.506164762719541
