location_id,date,location_name,centreline_id,direction,year,month,day_of_week,is_weekend,daily_total_volume,peak_hour_volume,observed_hour_count,avg_observed_hourly_volume,peak_ratio,peak_hour_concentration,queue_pressure_proxy
1145285_WB,2019-11-02,Queen St W: York St - University Ave,1145285,WB,2019,11,5,1,7598,498,24,316.5833333333333,0.06554356409581469,1.5730455382995525,181.41666666666669
1145285_WB,2019-11-03,Queen St W: York St - University Ave,1145285,WB,2019,11,6,1,6441,429,24,268.375,0.06660456450861667,1.5985095482068001,160.625
1145285_WB,2019-11-04,Queen St W: York St - University Ave,1145285,WB,2019,11,0,0,8367,624,24,348.625,0.07457870204374328,1.7898888490498386,275.375
1145285_WB,2019-11-05,Queen St W: York St - University Ave,1145285,WB,2019,11,1,0,8569,664,24,357.0416666666667,0.07748862177616991,1.859726922628078,306.9583333333333
1145369_EB,2015-11-05,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,3,0,10261,1043,24,427.5416666666667,0.10164701296169965,2.439528311080791,615.4583333333333
1145369_EB,2015-11-06,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,4,0,10714,1059,24,446.4166666666667,0.09884263580362143,2.372223259286914,612.5833333333333
1145369_EB,2015-11-07,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,5,1,7871,543,24,327.9583333333333,0.06898742218269598,1.6556981323847035,215.04166666666669
1145369_EB,2015-11-08,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,6,1,6072,490,24,253.0,0.08069828722002635,1.9367588932806323,237.0
1145369_EB,2015-11-09,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,0,0,9615,1089,24,400.625,0.11326053042121685,2.7182527301092043,688.375
1145369_EB,2015-11-10,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,1,0,10057,1118,24,419.0416666666667,0.11116635179476982,2.6679924430744753,698.9583333333333
1145369_EB,2015-11-11,Queen St W: Simcoe St - St Patrick St,1145369,EB,2015,11,2,0,10003,1142,24,416.7916666666667,0.11416575027491753,2.7399780065980206,725.2083333333333
1145369_WB,2015-11-05,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,3,0,10547,964,24,439.4583333333333,0.09140039821750261,2.1936095572200625,524.5416666666667
1145369_WB,2015-11-06,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,4,0,11153,993,24,464.7083333333333,0.0890343405361786,2.1368241728682866,528.2916666666667
1145369_WB,2015-11-07,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,5,1,7975,597,24,332.2916666666667,0.074858934169279,1.796614420062696,264.7083333333333
1145369_WB,2015-11-08,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,6,1,6349,506,24,264.5416666666667,0.07969759017168059,1.9127421641203337,241.45833333333331
1145369_WB,2015-11-09,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,0,0,10245,1047,24,426.875,0.10219619326500733,2.4527086383601757,620.125
1145369_WB,2015-11-10,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,1,0,10526,1100,24,438.5833333333333,0.10450313509405282,2.508075242257268,661.4166666666667
1145369_WB,2015-11-11,Queen St W: Simcoe St - St Patrick St,1145369,WB,2015,11,2,0,10582,1083,24,440.9166666666667,0.10234360234360235,2.4562464562464563,642.0833333333333
1145856_SB,2019-09-30,University Ave: King St W - Pearl St,1145856,SB,2019,9,0,0,16110,1030,24,671.25,0.06393544382371198,1.5344506517690875,358.75
1145856_SB,2019-10-01,University Ave: King St W - Pearl St,1145856,SB,2019,10,1,0,17037,1108,24,709.875,0.0650349239889652,1.5608381757351646,398.125
1145856_SB,2019-10-02,University Ave: King St W - Pearl St,1145856,SB,2019,10,2,0,18509,1228,24,771.2083333333334,0.06634610189637474,1.5923064455129936,456.79166666666663
1145856_SB,2019-10-03,University Ave: King St W - Pearl St,1145856,SB,2019,10,3,0,18866,1230,24,786.0833333333334,0.06519665005830595,1.5647196013993427,443.91666666666663
1145856_SB,2019-10-04,University Ave: King St W - Pearl St,1145856,SB,2019,10,4,0,20118,1386,24,838.25,0.06889352818371608,1.653444676409186,547.75
1145856_SB,2019-10-05,University Ave: King St W - Pearl St,1145856,SB,2019,10,5,1,19035,1104,24,793.125,0.057998423955870765,1.3919621749408984,310.875
1145856_SB,2019-10-06,University Ave: King St W - Pearl St,1145856,SB,2019,10,6,1,17407,1023,24,725.2916666666666,0.058769460561842936,1.4104670534842305,297.70833333333337
1145912_WB,2015-11-06,King St W: Emily St - Simcoe St,1145912,WB,2015,11,4,0,8998,571,24,374.9166666666667,0.06345854634363192,1.523005112247166,196.08333333333331
1145912_WB,2015-11-07,King St W: Emily St - Simcoe St,1145912,WB,2015,11,5,1,8397,506,24,349.875,0.06025961652971299,1.4462307967131118,156.125
1145912_WB,2015-11-08,King St W: Emily St - Simcoe St,1145912,WB,2015,11,6,1,6021,422,24,250.875,0.07008802524497591,1.682112605879422,171.125
1145912_WB,2015-11-09,King St W: Emily St - Simcoe St,1145912,WB,2015,11,0,0,8275,574,24,344.7916666666667,0.0693655589123867,1.664773413897281,229.20833333333331
1145912_WB,2015-11-10,King St W: Emily St - Simcoe St,1145912,WB,2015,11,1,0,8412,577,24,350.5,0.0685924869234427,1.6462196861626248,226.5
1145912_WB,2015-11-11,King St W: Emily St - Simcoe St,1145912,WB,2015,11,2,0,8530,570,24,355.4166666666667,0.0668229777256741,1.6037514654161782,214.58333333333331
1145912_WB,2015-11-12,King St W: Emily St - Simcoe St,1145912,WB,2015,11,3,0,8651,571,24,360.4583333333333,0.06600393018148192,1.5840943243555659,210.54166666666669
1146057_EB,2019-11-02,Queen St W: Bathurst St - Markham St,1146057,EB,2019,11,5,1,8132,466,24,338.8333333333333,0.0573044761436301,1.3753074274471226,127.16666666666669
1146057_EB,2019-11-03,Queen St W: Bathurst St - Markham St,1146057,EB,2019,11,6,1,7159,427,24,298.2916666666667,0.059645201843832936,1.4314848442519905,128.70833333333331
1146057_EB,2019-11-04,Queen St W: Bathurst St - Markham St,1146057,EB,2019,11,0,0,8268,807,24,344.5,0.09760522496371553,2.3425253991291726,462.5
1146057_EB,2019-11-05,Queen St W: Bathurst St - Markham St,1146057,EB,2019,11,1,0,8243,823,24,343.4583333333333,0.09984229042824215,2.3962149702778115,479.5416666666667
1146332_EB,2015-05-07,Front St W: York St - University Ave,1146332,EB,2015,5,3,0,15398,1111,24,641.5833333333334,0.07215222756202104,1.7316534614885049,469.41666666666663
1146332_EB,2015-05-08,Front St W: York St - University Ave,1146332,EB,2015,5,4,0,15080,1158,24,628.3333333333334,0.07679045092838196,1.842970822281167,529.6666666666666
1146332_EB,2015-05-09,Front St W: York St - University Ave,1146332,EB,2015,5,5,1,12735,1017,24,530.625,0.07985865724381626,1.91660777385159,486.375
1146332_EB,2015-05-10,Front St W: York St - University Ave,1146332,EB,2015,5,6,1,10805,938,24,450.2083333333333,0.08681166126793151,2.0834798704303563,487.7916666666667
1146332_EB,2015-05-11,Front St W: York St - University Ave,1146332,EB,2015,5,0,0,14565,1208,24,606.875,0.08293855132166152,1.9905252317198765,601.125
1146332_EB,2015-05-12,Front St W: York St - University Ave,1146332,EB,2015,5,1,0,14812,1285,24,617.1666666666666,0.0867539832568188,2.0820955981636513,667.8333333333334
1146332_EB,2015-05-13,Front St W: York St - University Ave,1146332,EB,2015,5,2,0,14874,1242,24,619.75,0.08350141185962082,2.0040338846308994,622.25
1146375_NB,2015-08-18,Brock Ave: Florence St - Middleton St,1146375,NB,2015,8,1,0,2740,244,24,114.16666666666667,0.08905109489051095,2.1372262773722626,129.83333333333331
1146375_NB,2015-08-19,Brock Ave: Florence St - Middleton St,1146375,NB,2015,8,2,0,2746,247,24,114.41666666666667,0.08994901675163874,2.15877640203933,132.58333333333331
1146375_NB,2015-08-20,Brock Ave: Florence St - Middleton St,1146375,NB,2015,8,3,0,2737,230,24,114.04166666666667,0.08403361344537816,2.0168067226890756,115.95833333333333
1146375_SB,2015-08-18,Brock Ave: Florence St - Middleton St,1146375,SB,2015,8,1,0,1691,125,24,70.45833333333333,0.07392075694855116,1.7740981667652278,54.54166666666667
1146375_SB,2015-08-19,Brock Ave: Florence St - Middleton St,1146375,SB,2015,8,2,0,1696,121,24,70.66666666666667,0.07134433962264151,1.712264150943396,50.33333333333333
1146375_SB,2015-08-20,Brock Ave: Florence St - Middleton St,1146375,SB,2015,8,3,0,1693,127,24,70.54166666666667,0.07501476668635558,1.8003544004725338,56.45833333333333
1146570_WB,2019-11-02,Queen St W: Fennings St - Dovercourt Rd,1146570,WB,2019,11,5,1,8622,526,24,359.25,0.06100672697749942,1.464161447459986,166.75
1146570_WB,2019-11-03,Queen St W: Fennings St - Dovercourt Rd,1146570,WB,2019,11,6,1,7795,488,24,324.7916666666667,0.06260423348300193,1.502501603592046,163.20833333333331
1146570_WB,2019-11-04,Queen St W: Fennings St - Dovercourt Rd,1146570,WB,2019,11,0,0,6799,502,24,283.2916666666667,0.07383438740991322,1.7720252978379172,218.70833333333331
1146570_WB,2019-11-05,Queen St W: Fennings St - Dovercourt Rd,1146570,WB,2019,11,1,0,6742,521,24,280.9166666666667,0.07727677247107684,1.8546425393058439,240.08333333333331
1146609_EB,2015-08-18,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2015,8,1,0,8817,823,24,367.375,0.09334240671430191,2.240217761143246,455.625
1146609_EB,2015-08-19,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2015,8,2,0,8821,823,24,367.5416666666667,0.09330007935608207,2.2392019045459697,455.4583333333333
1146609_EB,2015-08-20,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2015,8,3,0,8816,819,24,367.3333333333333,0.09289927404718694,2.2295825771324864,451.6666666666667
1146609_EB,2019-11-02,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2019,11,5,1,9278,494,24,386.5833333333333,0.053244233671049794,1.2778616081051952,107.41666666666669
1146609_EB,2019-11-03,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2019,11,6,1,8065,504,24,336.0416666666667,0.0624922504649721,1.4998140111593303,167.95833333333331
1146609_EB,2019-11-04,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2019,11,0,0,8426,742,24,351.0833333333333,0.08806076430097318,2.1134583432233565,390.9166666666667
1146609_EB,2019-11-05,Queen St W: Dovercourt Rd - Lisgar St,1146609,EB,2019,11,1,0,8725,744,24,363.5416666666667,0.08527220630372492,2.0465329512893984,380.4583333333333
1146609_WB,2015-08-18,Queen St W: Dovercourt Rd - Lisgar St,1146609,WB,2015,8,1,0,8853,693,24,368.875,0.07827854964418841,1.8786851914605218,324.125
1146609_WB,2015-08-19,Queen St W: Dovercourt Rd - Lisgar St,1146609,WB,2015,8,2,0,8866,679,24,369.4166666666667,0.07658470561696368,1.8380329348071283,309.5833333333333
1146609_WB,2015-08-20,Queen St W: Dovercourt Rd - Lisgar St,1146609,WB,2015,8,3,0,8882,662,24,370.0833333333333,0.07453276289124071,1.7887863093897771,291.9166666666667
11467214_NB,2016-06-14,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,NB,2016,6,1,0,11349,1142,24,472.875,0.10062560578024496,2.415014538725879,669.125
11467214_NB,2016-06-15,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,NB,2016,6,2,0,11406,1069,24,475.25,0.09372260213922497,2.2493424513413993,593.75
11467214_NB,2016-06-16,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,NB,2016,6,3,0,11498,1129,24,479.0833333333333,0.09819098973734562,2.3565837536962952,649.9166666666667
11467214_SB,2016-06-14,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,SB,2016,6,1,0,12739,1255,24,530.7916666666666,0.09851636706177878,2.364392809482691,724.2083333333334
11467214_SB,2016-06-15,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,SB,2016,6,2,0,12802,1209,24,533.4166666666666,0.094438369004843,2.266520856116232,675.5833333333334
11467214_SB,2016-06-16,Victoria Park Ave: Gordon Baker Rd - Steeles Ave E,11467214,SB,2016,6,3,0,12761,1214,24,531.7083333333334,0.09513361021863491,2.2832066452472377,682.2916666666666
1146904_EB,2015-08-18,Queen St W: Close Ave - Lansdowne Ave,1146904,EB,2015,8,1,0,8854,737,24,368.9166666666667,0.08323921391461486,1.9977411339507567,368.0833333333333
1146904_EB,2015-08-19,Queen St W: Close Ave - Lansdowne Ave,1146904,EB,2015,8,2,0,8860,745,24,369.1666666666667,0.08408577878103837,2.0180586907449207,375.8333333333333
1146904_EB,2015-08-20,Queen St W: Close Ave - Lansdowne Ave,1146904,EB,2015,8,3,0,8849,748,24,368.7083333333333,0.0845293253474969,2.0287038083399254,379.2916666666667
1146904_WB,2015-08-18,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2015,8,1,0,7871,605,24,327.9583333333333,0.0768644390801677,1.844746537924025,277.0416666666667
1146904_WB,2015-08-19,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2015,8,2,0,7869,613,24,327.875,0.07790062269665778,1.8696149447197865,285.125
1146904_WB,2015-08-20,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2015,8,3,0,7877,577,24,328.2083333333333,0.07325123778088105,1.7580297067411452,248.79166666666669
1146904_WB,2019-11-02,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2019,11,5,1,6483,414,24,270.125,0.06385932438685793,1.5326237852845905,143.875
1146904_WB,2019-11-03,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2019,11,6,1,6055,400,24,252.29166666666666,0.06606110652353427,1.5854665565648225,147.70833333333334
1146904_WB,2019-11-04,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2019,11,0,0,6269,500,24,261.2083333333333,0.07975753708725475,1.914180890094114,238.79166666666669
1146904_WB,2019-11-05,Queen St W: Close Ave - Lansdowne Ave,1146904,WB,2019,11,1,0,6399,526,24,266.625,0.08220034380371934,1.972808251289264,259.375
1146918_EB,2019-11-02,Queen St W: Lansdowne Ave - Jameson Ave,1146918,EB,2019,11,5,1,9380,543,24,390.8333333333333,0.05788912579957356,1.3893390191897654,152.16666666666669
1146918_EB,2019-11-03,Queen St W: Lansdowne Ave - Jameson Ave,1146918,EB,2019,11,6,1,8311,541,24,346.2916666666667,0.0650944531344002,1.5622668752256046,194.70833333333331
1146918_EB,2019-11-04,Queen St W: Lansdowne Ave - Jameson Ave,1146918,EB,2019,11,0,0,8596,607,24,358.1666666666667,0.07061423918101442,1.694741740344346,248.83333333333331
1146918_EB,2019-11-05,Queen St W: Lansdowne Ave - Jameson Ave,1146918,EB,2019,11,1,0,8821,631,24,367.5416666666667,0.07153383970071421,1.7168121528171407,263.4583333333333
1147040_EB,2015-11-03,King St W: Dufferin St - Gwynne Ave,1147040,EB,2015,11,1,0,9171,884,24,382.125,0.09639079707774506,2.3133791298658815,501.875
1147040_EB,2015-11-04,King St W: Dufferin St - Gwynne Ave,1147040,EB,2015,11,2,0,9137,818,24,380.7083333333333,0.08952610265951626,2.14862646382839,437.2916666666667
1147040_EB,2015-11-05,King St W: Dufferin St - Gwynne Ave,1147040,EB,2015,11,3,0,9298,826,24,387.4166666666667,0.0888363088836309,2.132071413207141,438.5833333333333
1147040_WB,2015-11-03,King St W: Dufferin St - Gwynne Ave,1147040,WB,2015,11,1,0,9466,836,24,394.4166666666667,0.0883160785970843,2.119585886330023,441.5833333333333
1147040_WB,2015-11-04,King St W: Dufferin St - Gwynne Ave,1147040,WB,2015,11,2,0,9617,866,24,400.7083333333333,0.09004887178953935,2.1611729229489445,465.2916666666667
1147040_WB,2015-11-05,King St W: Dufferin St - Gwynne Ave,1147040,WB,2015,11,3,0,9625,864,24,401.0416666666667,0.08976623376623377,2.15438961038961,462.9583333333333
11484469_EB,2015-05-12,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2015,5,1,0,7122,678,24,296.75,0.09519797809604044,2.2847514743049704,381.25
11484469_EB,2015-05-13,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2015,5,2,0,7113,698,24,296.375,0.0981301841698299,2.355124420075917,401.625
11484469_EB,2015-05-14,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2015,5,3,0,7033,720,24,293.0416666666667,0.10237452011943694,2.4569884828664863,426.9583333333333
11484469_EB,2019-09-19,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,3,0,6514,594,24,271.4166666666667,0.09118821000921093,2.188517040221062,322.5833333333333
11484469_EB,2019-09-20,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,4,0,6887,611,24,286.9583333333333,0.08871787425584435,2.1292289821402646,324.0416666666667
11484469_EB,2019-09-21,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,5,1,5566,510,24,231.91666666666666,0.09162773984908372,2.1990657563780096,278.08333333333337
11484469_EB,2019-09-22,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,6,1,4591,417,24,191.29166666666666,0.09082988455674144,2.179917229361795,225.70833333333334
11484469_EB,2019-09-23,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,0,0,6304,594,24,262.6666666666667,0.0942258883248731,2.261421319796954,331.3333333333333
11484469_EB,2019-09-24,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,1,0,6605,600,24,275.2083333333333,0.09084027252081757,2.1801665404996218,324.7916666666667
11484469_EB,2019-09-25,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,EB,2019,9,2,0,6471,614,24,269.625,0.09488487096275691,2.277236903106166,344.375
11484469_WB,2015-05-12,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,WB,2015,5,1,0,7237,609,24,301.5416666666667,0.08415089125328175,2.0196213900787616,307.4583333333333
11484469_WB,2015-05-13,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,WB,2015,5,2,0,7452,655,24,310.5,0.08789586688137413,2.109500805152979,344.5
11484469_WB,2015-05-14,McNicoll Ave: Placer Crt - Victoria Park Ave,11484469,WB,2015,5,3,0,7456,643,24,310.6666666666667,0.0862392703862661,2.069742489270386,332.3333333333333
11533907_SB,2015-05-11,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,0,0,18773,1402,24,782.2083333333334,0.07468172375219731,1.7923613700527352,619.7916666666666
11533907_SB,2015-05-12,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,1,0,18654,1411,24,777.25,0.07564061327329259,1.815374718559022,633.75
11533907_SB,2015-05-13,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,2,0,19245,1439,24,801.875,0.07477266822551312,1.794544037412315,637.125
11533907_SB,2015-05-14,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,3,0,19244,1420,24,801.8333333333334,0.0737892330076907,1.770941592184577,618.1666666666666
11533907_SB,2015-05-15,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,4,0,19316,1406,24,804.8333333333334,0.07278939739076414,1.7469455373783391,601.1666666666666
11533907_SB,2015-05-16,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,5,1,15359,1335,24,639.9583333333334,0.08691972133602448,2.0860733120645873,695.0416666666666
11533907_SB,2015-05-17,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2015,5,6,1,12614,1151,24,525.5833333333334,0.09124781988267006,2.189947677184081,625.4166666666666
11533907_SB,2016-03-06,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,6,1,14232,1136,24,593.0,0.07982012366498033,1.9156829679595277,543.0
11533907_SB,2016-03-07,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,0,0,16469,1272,24,686.2083333333334,0.07723601918756451,1.8536644605015482,585.7916666666666
11533907_SB,2016-03-08,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,1,0,16783,1310,24,699.2916666666666,0.07805517487934219,1.8733241971042127,610.7083333333334
11533907_SB,2016-03-09,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,2,0,16538,1244,24,689.0833333333334,0.07522070383359536,1.8052968920062884,554.9166666666666
11533907_SB,2016-03-10,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,3,0,16054,1098,24,668.9166666666666,0.06839416967733898,1.6414600722561357,429.08333333333337
11533907_SB,2016-03-11,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,4,0,16575,1215,24,690.625,0.07330316742081448,1.7592760180995475,524.375
11533907_SB,2016-03-12,Bathurst St: Sheppard Ave W - Cocksfield Ave,11533907,SB,2016,3,5,1,13597,970,24,566.5416666666666,0.07133926601456203,1.712142384349489,403.45833333333337
11574884_NB,2018-05-11,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,4,0,16205,1128,24,675.2083333333334,0.06960814563406356,1.6705954952175253,452.79166666666663
11574884_NB,2018-05-12,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,5,1,15650,1077,24,652.0833333333334,0.06881789137380191,1.651629392971246,424.91666666666663
11574884_NB,2018-05-13,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,6,1,14111,1093,24,587.9583333333334,0.07745730281340799,1.8589752675217914,505.04166666666663
11574884_NB,2018-05-14,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,0,0,14700,1024,24,612.5,0.06965986394557823,1.6718367346938776,411.5
11574884_NB,2018-05-15,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,1,0,14796,1017,24,616.5,0.06873479318734793,1.6496350364963503,400.5
11574884_NB,2018-05-16,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,2,0,14939,992,24,622.4583333333334,0.06640337371979382,1.5936809692750518,369.54166666666663
11574884_NB,2018-05-17,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,5,3,0,15444,1082,24,643.5,0.07005957005957006,1.6814296814296814,438.5
11574884_NB,2018-12-10,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,0,0,14190,1024,24,591.25,0.07216349541930937,1.7319238900634248,432.75
11574884_NB,2018-12-11,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,1,0,14202,1031,24,591.75,0.07259540909731024,1.7422898183354456,439.25
11574884_NB,2018-12-12,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,2,0,14221,982,24,592.5416666666666,0.06905280922579284,1.6572674214190284,389.45833333333337
11574884_NB,2018-12-13,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,3,0,14867,1045,24,619.4583333333334,0.07028990381381583,1.6869576915315798,425.54166666666663
11574884_NB,2018-12-14,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,4,0,15967,1071,24,665.2916666666666,0.06707584392810172,1.609820254274441,405.70833333333337
11574884_NB,2018-12-15,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,5,1,15194,1125,24,633.0833333333334,0.0740423851520337,1.7770172436488085,491.91666666666663
11574884_NB,2018-12-16,Jane St: Yewtree Blvd - Finch Ave W,11574884,NB,2018,12,6,1,13109,1104,24,546.2083333333334,0.0842169501868945,2.021206804485468,557.7916666666666
11653263_NB,2015-05-25,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,0,0,10994,1148,24,458.0833333333333,0.10442059305075496,2.506094233218119,689.9166666666667
11653263_NB,2015-05-26,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,1,0,11116,1157,24,463.1666666666667,0.10408420295070168,2.4980208708168403,693.8333333333333
11653263_NB,2015-05-27,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,2,0,11403,1111,24,475.125,0.09743050074541787,2.338332017890029,635.875
11653263_NB,2015-05-28,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,3,0,11648,1161,24,485.3333333333333,0.09967376373626374,2.39217032967033,675.6666666666667
11653263_NB,2015-05-29,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,4,0,11473,1187,24,478.0416666666667,0.10346029809117058,2.483047154188094,708.9583333333333
11653263_NB,2015-05-30,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,5,1,7011,610,24,292.125,0.08700613321922693,2.0881471972614465,317.875
11653263_NB,2015-05-31,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2015,5,6,1,6254,596,24,260.5833333333333,0.09529900863447394,2.2871762072273745,335.4166666666667
11653263_NB,2016-02-07,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,6,1,5502,534,24,229.25,0.0970556161395856,2.3293347873500547,304.75
11653263_NB,2016-02-08,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,0,0,9631,1234,24,401.2916666666667,0.1281279202575018,3.0750700861800433,832.7083333333333
11653263_NB,2016-02-09,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,1,0,9541,1169,24,397.5416666666667,0.12252384446074835,2.94057226705796,771.4583333333333
11653263_NB,2016-02-10,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,2,0,9651,1155,24,402.125,0.1196767174386074,2.8722412185265775,752.875
11653263_NB,2016-02-11,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,3,0,9670,1142,24,402.9166666666667,0.11809720785935884,2.8343329886246122,739.0833333333333
11653263_NB,2016-02-12,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,4,0,9585,1107,24,399.375,0.11549295774647887,2.771830985915493,707.625
11653263_NB,2016-02-13,Woodbine Ave: Cassels Ave - Gerrard St E,11653263,NB,2016,2,5,1,6306,519,24,262.75,0.08230256898192198,1.9752616555661275,256.25
11714647_EB,2018-05-28,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,5,0,0,9188,665,24,382.8333333333333,0.07237701349586417,1.7370483239007402,282.1666666666667
11714647_EB,2018-05-29,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,5,1,0,9633,660,24,401.375,0.06851448146994706,1.6443475552787294,258.625
11714647_EB,2018-05-30,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,5,2,0,9473,632,24,394.7083333333333,0.06671592948379605,1.6011823076111054,237.29166666666669
11714647_EB,2018-05-31,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,5,3,0,9365,684,24,390.2083333333333,0.07303790710090763,1.7529097704217833,293.7916666666667
11714647_EB,2018-06-01,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,6,4,0,9693,652,24,403.875,0.0672650366243681,1.6143608789848345,248.125
11714647_EB,2018-06-02,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,6,5,1,9336,634,24,389.0,0.06790916880891174,1.6298200514138816,245.0
11714647_EB,2018-06-03,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,6,6,1,8602,682,24,358.4166666666667,0.0792838874680307,1.9028132992327365,323.5833333333333
11714647_EB,2018-06-04,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,6,0,0,9215,639,24,383.9583333333333,0.06934346174715138,1.6642430819316334,255.04166666666669
11714647_EB,2018-06-05,St Clair Ave W: Spadina Rd - Walmer Rd,11714647,EB,2018,6,1,0,9226,634,24,384.4166666666667,0.06871883806633428,1.6492521135920224,249.58333333333331
